,Unnamed: 0,country_or_area,commodity_transaction,year,unit,quantity,category,commodity,transaction,wide_category
326410,1025833,Bulgaria,Electricity - total solar production,2014,"Kilowatt-hours, million",1252.0,solar_electricity,Electricity,total solar production,Green
326411,1025834,Bulgaria,Electricity - total solar production,2013,"Kilowatt-hours, million",1361.0,solar_electricity,Electricity,total solar production,Green
326412,1025835,Bulgaria,Electricity - total solar production,2012,"Kilowatt-hours, million",814.0,solar_electricity,Electricity,total solar production,Green
326413,1025836,Bulgaria,Electricity - total solar production,2011,"Kilowatt-hours, million",101.0,solar_electricity,Electricity,total solar production,Green
326414,1025837,Bulgaria,Electricity - total solar production,2010,"Kilowatt-hours, million",15.0,solar_electricity,Electricity,total solar production,Green
326415,1025838,Bulgaria,Electricity - total solar production,2009,"Kilowatt-hours, million",3.0,solar_electricity,Electricity,total solar production,Green
326416,1025899,Croatia,Electricity - total solar production,2014,"Kilowatt-hours, million",35.0,solar_electricity,Electricity,total solar production,Green
326417,1025900,Croatia,Electricity - total solar production,2013,"Kilowatt-hours, million",11.0,solar_electricity,Electricity,total solar production,Green
326418,1025901,Croatia,Electricity - total solar production,2012,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326419,1025902,Croatia,Electricity - total solar production,2011,"Kilowatt-hours, million",0.0,solar_electricity,Electricity,total solar production,Green
326420,1025903,Croatia,Electricity - total solar production,2010,"Kilowatt-hours, million",0.0,solar_electricity,Electricity,total solar production,Green
326421,1025904,Croatia,Electricity - total solar production,2009,"Kilowatt-hours, million",0.0,solar_electricity,Electricity,total solar production,Green
326422,1025905,Croatia,Electricity - total solar production,2008,"Kilowatt-hours, million",0.0,solar_electricity,Electricity,total solar production,Green
326423,1025906,Croatia,Electricity - total solar production,2007,"Kilowatt-hours, million",0.0,solar_electricity,Electricity,total solar production,Green
326424,1025907,Cyprus,Electricity - total solar production,2014,"Kilowatt-hours, million",84.0,solar_electricity,Electricity,total solar production,Green
326425,1025908,Cyprus,Electricity - total solar production,2013,"Kilowatt-hours, million",47.0,solar_electricity,Electricity,total solar production,Green
326426,1025909,Cyprus,Electricity - total solar production,2012,"Kilowatt-hours, million",22.0,solar_electricity,Electricity,total solar production,Green
326427,1025910,Cyprus,Electricity - total solar production,2011,"Kilowatt-hours, million",12.0,solar_electricity,Electricity,total solar production,Green
326428,1025911,Cyprus,Electricity - total solar production,2010,"Kilowatt-hours, million",7.0,solar_electricity,Electricity,total solar production,Green
326429,1025912,Cyprus,Electricity - total solar production,2009,"Kilowatt-hours, million",4.0,solar_electricity,Electricity,total solar production,Green
326430,1025913,Cyprus,Electricity - total solar production,2008,"Kilowatt-hours, million",3.0,solar_electricity,Electricity,total solar production,Green
326431,1025914,Cyprus,Electricity - total solar production,2007,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326432,1025915,Cyprus,Electricity - total solar production,2006,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326433,1025916,Cyprus,Electricity - total solar production,2005,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326434,1025917,Czechia,Electricity - total solar production,2014,"Kilowatt-hours, million",2123.0,solar_electricity,Electricity,total solar production,Green
326435,1025918,Czechia,Electricity - total solar production,2013,"Kilowatt-hours, million",2033.0,solar_electricity,Electricity,total solar production,Green
326436,1025919,Czechia,Electricity - total solar production,2012,"Kilowatt-hours, million",2149.0,solar_electricity,Electricity,total solar production,Green
326437,1025920,Czechia,Electricity - total solar production,2011,"Kilowatt-hours, million",2182.0,solar_electricity,Electricity,total solar production,Green
326438,1025921,Czechia,Electricity - total solar production,2010,"Kilowatt-hours, million",616.0,solar_electricity,Electricity,total solar production,Green
326439,1025922,Czechia,Electricity - total solar production,2009,"Kilowatt-hours, million",89.0,solar_electricity,Electricity,total solar production,Green
326440,1025923,Czechia,Electricity - total solar production,2008,"Kilowatt-hours, million",13.0,solar_electricity,Electricity,total solar production,Green
326441,1025924,Czechia,Electricity - total solar production,2007,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326442,1025925,Czechia,Electricity - total solar production,2006,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326443,1025926,Denmark,Electricity - total solar production,2014,"Kilowatt-hours, million",596.0,solar_electricity,Electricity,total solar production,Green
326444,1025927,Denmark,Electricity - total solar production,2013,"Kilowatt-hours, million",518.0,solar_electricity,Electricity,total solar production,Green
326445,1025928,Denmark,Electricity - total solar production,2012,"Kilowatt-hours, million",104.0,solar_electricity,Electricity,total solar production,Green
326446,1025929,Denmark,Electricity - total solar production,2011,"Kilowatt-hours, million",15.0,solar_electricity,Electricity,total solar production,Green
326447,1025930,Denmark,Electricity - total solar production,2010,"Kilowatt-hours, million",6.0,solar_electricity,Electricity,total solar production,Green
326448,1025931,Denmark,Electricity - total solar production,2009,"Kilowatt-hours, million",4.0,solar_electricity,Electricity,total solar production,Green
326449,1025932,Denmark,Electricity - total solar production,2008,"Kilowatt-hours, million",3.0,solar_electricity,Electricity,total solar production,Green
326450,1025933,Denmark,Electricity - total solar production,2007,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326451,1025934,Denmark,Electricity - total solar production,2006,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326452,1025935,Denmark,Electricity - total solar production,2005,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326453,1025936,Denmark,Electricity - total solar production,2004,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326454,1025937,Denmark,Electricity - total solar production,2003,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326455,1025938,Denmark,Electricity - total solar production,2002,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326456,1025939,Denmark,Electricity - total solar production,2001,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326457,1025940,Denmark,Electricity - total solar production,2000,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326458,1025941,Denmark,Electricity - total solar production,1999,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326459,1025969,Finland,Electricity - total solar production,2014,"Kilowatt-hours, million",8.0,solar_electricity,Electricity,total solar production,Green
326460,1025970,Finland,Electricity - total solar production,2013,"Kilowatt-hours, million",12.0,solar_electricity,Electricity,total solar production,Green
326461,1025971,Finland,Electricity - total solar production,2012,"Kilowatt-hours, million",11.0,solar_electricity,Electricity,total solar production,Green
326462,1025972,Finland,Electricity - total solar production,2011,"Kilowatt-hours, million",10.0,solar_electricity,Electricity,total solar production,Green
326463,1025973,Finland,Electricity - total solar production,2010,"Kilowatt-hours, million",10.0,solar_electricity,Electricity,total solar production,Green
326464,1025974,Finland,Electricity - total solar production,2009,"Kilowatt-hours, million",4.0,solar_electricity,Electricity,total solar production,Green
326465,1025975,Finland,Electricity - total solar production,2008,"Kilowatt-hours, million",4.0,solar_electricity,Electricity,total solar production,Green
326466,1025976,Finland,Electricity - total solar production,2007,"Kilowatt-hours, million",4.0,solar_electricity,Electricity,total solar production,Green
326467,1025977,Finland,Electricity - total solar production,2006,"Kilowatt-hours, million",3.0,solar_electricity,Electricity,total solar production,Green
326468,1025978,Finland,Electricity - total solar production,2005,"Kilowatt-hours, million",3.0,solar_electricity,Electricity,total solar production,Green
326469,1025979,Finland,Electricity - total solar production,2004,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326470,1025980,Finland,Electricity - total solar production,2003,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326471,1025981,Finland,Electricity - total solar production,2002,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326472,1025982,Finland,Electricity - total solar production,2001,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326473,1025983,Finland,Electricity - total solar production,2000,"Kilowatt-hours, million",2.0,solar_electricity,Electricity,total solar production,Green
326474,1025984,Finland,Electricity - total solar production,1999,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326475,1025985,Finland,Electricity - total solar production,1998,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326476,1025986,Finland,Electricity - total solar production,1997,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326477,1025987,Finland,Electricity - total solar production,1996,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326478,1025988,Finland,Electricity - total solar production,1995,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326479,1025989,Finland,Electricity - total solar production,1994,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326480,1025990,Finland,Electricity - total solar production,1993,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326481,1025991,Finland,Electricity - total solar production,1992,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326482,1025992,Finland,Electricity - total solar production,1991,"Kilowatt-hours, million",1.0,solar_electricity,Electricity,total solar production,Green
326483,1025993,France,Electricity - total solar production,2014,"Kilowatt-hours, million",5909.0,solar_electricity,Electricity,total solar production,Green
326484,1025994,France,Electricity - total solar production,2013,"Kilowatt-hours, million",4735.0,solar_electricity,Electricity,total solar production,Green
326485,1025995,France,Electricity - total solar production,2012,"Kilowatt-hours, million",4016.0,solar_electricity,Electricity,total solar production,Green
326486,1025996,France,Electricity - total solar production,2011,"Kilowatt-hours, million",2078.0,solar_electricity,Electricity,total solar production,Green
326487,1025997,France,Electricity - total solar production,2010,"Kilowatt-hours, million",620.0,solar_electricity,Electricity,total solar production,Green
